Iter 995, Training Accuracy: 0.9910000085830688, Training Loss: 0.11105738950732302, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11216017835999992
Iter 996, Training Accuracy: 0.9883333414793014, Training Loss: 0.14277473275865304, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08244050849407358
Iter 997, Training Accuracy: 0.9940000057220459, Training Loss: 0.06950817754818672, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.06911944560079064
Iter 998, Training Accuracy: 0.9930000066757202, Training Loss: 0.0889319407099265, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09252911785347351
Iter 999, Training Accuracy: 0.9926666736602783, Training Loss: 0.09543145592283508, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11829457808016741
Iter 1000, Training Accuracy: 0.993666672706604, Training Loss: 0.07520358147462503, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08461345336104387
Iter 1001, Training Accuracy: 0.9943333387374877, Training Loss: 0.06983377124743129, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09971004995077237
Iter 1002, Training Accuracy: 0.9926666736602783, Training Loss: 0.09109539306837178, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08773460071643058
Iter 1003, Training Accuracy: 0.9916666746139526, Training Loss: 0.10273106190834369, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08677741871838407
Iter 1004, Training Accuracy: 0.9916666746139526, Training Loss: 0.10188047452470528, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08845866414026204
Iter 1005, Training Accuracy: 0.9920000076293946, Training Loss: 0.09824705566757075, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08898172902297574
Iter 1006, Training Accuracy: 0.9953333377838135, Training Loss: 0.05902460261518172, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06772868805614962
Iter 1007, Training Accuracy: 0.9920000076293946, Training Loss: 0.10262629300450499, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08456900847022553
Iter 1008, Training Accuracy: 0.9950000047683716, Training Loss: 0.06243104864961424, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09642984146830713
Iter 1009, Training Accuracy: 0.9923333406448365, Training Loss: 0.09547301661496022, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11546659166515383
Iter 1010, Training Accuracy: 0.9920000076293946, Training Loss: 0.10153461133995734, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07636269574004473
Iter 1011, Training Accuracy: 0.993666672706604, Training Loss: 0.07904769128617772, Testing Accuracy: 0.9940000027418137, Testing Loss: 0.07205014531609777
Iter 1012, Training Accuracy: 0.9916666746139526, Training Loss: 0.10379668618361393, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06439123077780096
Iter 1013, Training Accuracy: 0.996666669845581, Training Loss: 0.041889040733622096, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08789458537876271
Iter 1014, Training Accuracy: 0.9926666736602783, Training Loss: 0.08920960696286784, Testing Accuracy: 0.9893333435058593, Testing Loss: 0.13236358080030186
Iter 1015, Training Accuracy: 0.9926666736602783, Training Loss: 0.09206088346672914, Testing Accuracy: 0.9953333377838135, Testing Loss: 0.058172912308236846
Iter 1016, Training Accuracy: 0.9923333406448365, Training Loss: 0.09763890626140892, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09464821375036081
Iter 1017, Training Accuracy: 0.990666675567627, Training Loss: 0.11685092544598774, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09814068503123963
Iter 1018, Training Accuracy: 0.9943333387374877, Training Loss: 0.07161614445021769, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08762927013435728
Iter 1019, Training Accuracy: 0.9920000076293946, Training Loss: 0.10062607398549517, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10229468171064582
Iter 1020, Training Accuracy: 0.9940000057220459, Training Loss: 0.07388569219392593, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06353497384952789
Iter 1021, Training Accuracy: 0.993666672706604, Training Loss: 0.0739735937650039, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09863235859029373
Iter 1022, Training Accuracy: 0.990666675567627, Training Loss: 0.11869290947333866, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09026307645126508
Iter 1023, Training Accuracy: 0.9920000076293946, Training Loss: 0.102634203661637, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10252694499718018
Iter 1024, Training Accuracy: 0.9926666736602783, Training Loss: 0.09045277723703293, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.0861442916757369
Iter 1025, Training Accuracy: 0.9953333348035812, Training Loss: 0.05377160225930311, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08562858916116056
Iter 1026, Training Accuracy: 0.9910000085830688, Training Loss: 0.11027387907415687, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.11029091179671013
Iter 1027, Training Accuracy: 0.9893333435058593, Training Loss: 0.13090335246306495, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.1044788564713599
Iter 1028, Training Accuracy: 0.9930000066757202, Training Loss: 0.08424942369401833, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06148395983336741
Iter 1029, Training Accuracy: 0.9943333387374877, Training Loss: 0.06998921827243976, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11605040588278825
Iter 1030, Training Accuracy: 0.9916666716337204, Training Loss: 0.10400940151112081, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.05972587177200239
Iter 1031, Training Accuracy: 0.9920000076293946, Training Loss: 0.09773833718531932, Testing Accuracy: 0.9936666697263717, Testing Loss: 0.07941471578851633
Iter 1032, Training Accuracy: 0.9930000066757202, Training Loss: 0.08759104375076276, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09177443556086473
Iter 1033, Training Accuracy: 0.9920000076293946, Training Loss: 0.09554245169181286, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07899849274576809
Iter 1034, Training Accuracy: 0.9900000095367432, Training Loss: 0.12093421086001399, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10912560567157925
Iter 1035, Training Accuracy: 0.9923333406448365, Training Loss: 0.0909540583334092, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08273309742776291
Iter 1036, Training Accuracy: 0.9913333415985107, Training Loss: 0.10675958711726707, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08992263254094723
Iter 1037, Training Accuracy: 0.9926666736602783, Training Loss: 0.08930133905687399, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06551802405465423
Iter 1038, Training Accuracy: 0.9923333406448365, Training Loss: 0.09843874523721752, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.1134110782204516
Iter 1039, Training Accuracy: 0.9900000095367432, Training Loss: 0.13224736505071633, Testing Accuracy: 0.9900000065565109, Testing Loss: 0.12560939939430682
Iter 1040, Training Accuracy: 0.9930000066757202, Training Loss: 0.08468639148941293, Testing Accuracy: 0.993666672706604, Testing Loss: 0.08002262148511363
Iter 1041, Training Accuracy: 0.9920000076293946, Training Loss: 0.09629111203321372, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10304318350245012
Iter 1042, Training Accuracy: 0.9916666746139526, Training Loss: 0.10408502947120724, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08298984218527039
Iter 1043, Training Accuracy: 0.9900000095367432, Training Loss: 0.12425299116512178, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10860716221850453
Iter 1044, Training Accuracy: 0.9923333406448365, Training Loss: 0.09604645116814936, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08322593999218952
Iter 1045, Training Accuracy: 0.9950000047683716, Training Loss: 0.060714170615483454, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11988870824143305
Iter 1046, Training Accuracy: 0.9933333396911621, Training Loss: 0.08200003260981248, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06463530312748844
Iter 1047, Training Accuracy: 0.9926666736602783, Training Loss: 0.09281587115992807, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.07246881199307609
Iter 1048, Training Accuracy: 0.9950000047683716, Training Loss: 0.05868453717766897, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.0789438671224616
Iter 1049, Training Accuracy: 0.9953333377838135, Training Loss: 0.0581613872905109, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07435359069677361
Iter 1050, Training Accuracy: 0.9926666736602783, Training Loss: 0.09049340288675012, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06748859224899206
Iter 1051, Training Accuracy: 0.9946666717529297, Training Loss: 0.06626475948951338, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.0646205561665738
Iter 1052, Training Accuracy: 0.9923333406448365, Training Loss: 0.0923855485450531, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08344152635800128
Iter 1053, Training Accuracy: 0.9933333396911621, Training Loss: 0.0809790417788463, Testing Accuracy: 0.993666672706604, Testing Loss: 0.08069525522250842
Iter 1054, Training Accuracy: 0.9926666736602783, Training Loss: 0.08789600530326425, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.060166519906942995
Iter 1055, Training Accuracy: 0.9933333396911621, Training Loss: 0.07974797571182535, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10027985444730803
Iter 1056, Training Accuracy: 0.990666675567627, Training Loss: 0.11127469952157298, Testing Accuracy: 0.990666675567627, Testing Loss: 0.10970342629934748
Iter 1057, Training Accuracy: 0.9920000076293946, Training Loss: 0.09642901076426824, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09990105955921535
Iter 1058, Training Accuracy: 0.9950000047683716, Training Loss: 0.06163107757015496, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08779414636205729
Iter 1059, Training Accuracy: 0.9930000066757202, Training Loss: 0.08248575220477505, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08269937765271607
Iter 1060, Training Accuracy: 0.9920000076293946, Training Loss: 0.09901482905752346, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06981347959572304
Iter 1061, Training Accuracy: 0.9933333396911621, Training Loss: 0.08245549219759596, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07833599726154716
Iter 1062, Training Accuracy: 0.9900000095367432, Training Loss: 0.12437985021915665, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09690287649186757
Iter 1063, Training Accuracy: 0.9930000066757202, Training Loss: 0.08639878622307151, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08540911513296123
Iter 1064, Training Accuracy: 0.990666675567627, Training Loss: 0.11836508221313125, Testing Accuracy: 0.9953333377838135, Testing Loss: 0.059596752038487466
Iter 1065, Training Accuracy: 0.990666675567627, Training Loss: 0.11399832904794494, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.0837617905017396
Iter 1066, Training Accuracy: 0.993666672706604, Training Loss: 0.07773073656881024, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10459373374283132
Iter 1067, Training Accuracy: 0.9900000095367432, Training Loss: 0.12818896624594345, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07608782240322398
Iter 1068, Training Accuracy: 0.9926666736602783, Training Loss: 0.09068576174695409, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11329563532990505
Iter 1069, Training Accuracy: 0.9913333415985107, Training Loss: 0.1076406406591559, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10106507376190166
Iter 1070, Training Accuracy: 0.993666672706604, Training Loss: 0.08026666003934224, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09486807726352708
Iter 1071, Training Accuracy: 0.993666672706604, Training Loss: 0.07530670847654619, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09214482815264091
Iter 1072, Training Accuracy: 0.9910000085830688, Training Loss: 0.10843062278058824, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06309544547957557
Iter 1073, Training Accuracy: 0.990666675567627, Training Loss: 0.11677565273680557, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.0758786836404397
Iter 1074, Training Accuracy: 0.9910000085830688, Training Loss: 0.11325288423972779, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10592795604452476
Iter 1075, Training Accuracy: 0.9933333396911621, Training Loss: 0.086581023800818, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06279829416905613
Iter 1076, Training Accuracy: 0.9920000076293946, Training Loss: 0.10085845359844825, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.12386814273963864
Iter 1077, Training Accuracy: 0.9940000057220459, Training Loss: 0.07238679919510105, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.1097093849234625
Iter 1078, Training Accuracy: 0.9926666736602783, Training Loss: 0.0933719969377762, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07961317649801458
Iter 1079, Training Accuracy: 0.9916666746139526, Training Loss: 0.10631869538315186, Testing Accuracy: 0.9953333377838135, Testing Loss: 0.05948462775381813
Iter 1080, Training Accuracy: 0.9923333406448365, Training Loss: 0.09923473098751856, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11056344528606132
Iter 1081, Training Accuracy: 0.9923333406448365, Training Loss: 0.09226214002444522, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09753664795266559
Iter 1082, Training Accuracy: 0.9933333396911621, Training Loss: 0.07942320902020583, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.1114009952395918
Iter 1083, Training Accuracy: 0.9943333387374877, Training Loss: 0.0676652600984653, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.11300049372209742
Iter 1084, Training Accuracy: 0.9923333406448365, Training Loss: 0.09772364216451024, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10454954108990933
Iter 1085, Training Accuracy: 0.9903333425521851, Training Loss: 0.12450152902852096, Testing Accuracy: 0.9963333368301391, Testing Loss: 0.04239025627362025
Iter 1086, Training Accuracy: 0.9916666746139526, Training Loss: 0.10093164390582388, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06772958794681472
Iter 1087, Training Accuracy: 0.9940000057220459, Training Loss: 0.07364918427037992, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08846637057740736
Iter 1088, Training Accuracy: 0.9946666717529297, Training Loss: 0.06827379678429679, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08248568850785887
Iter 1089, Training Accuracy: 0.9913333415985107, Training Loss: 0.10895771717741809, Testing Accuracy: 0.9960000038146972, Testing Loss: 0.050102142544574235
Iter 1090, Training Accuracy: 0.9963333368301391, Training Loss: 0.043817193842642155, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08335612472274079
Iter 1091, Training Accuracy: 0.9930000066757202, Training Loss: 0.08474620806600797, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08509921098197992
Iter 1092, Training Accuracy: 0.9950000047683716, Training Loss: 0.06257717783159933, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07304617683416836
Iter 1093, Training Accuracy: 0.9920000076293946, Training Loss: 0.09630559219817769, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06113340437696024
Iter 1094, Training Accuracy: 0.993666672706604, Training Loss: 0.0762015387572319, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07494190187799177
Iter 1095, Training Accuracy: 0.9940000057220459, Training Loss: 0.07494207002037001, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.0699833857709109
Iter 1096, Training Accuracy: 0.9933333396911621, Training Loss: 0.08122215418097767, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11728685143179973
Iter 1097, Training Accuracy: 0.9946666717529297, Training Loss: 0.06919351556416586, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08420784780355461
Iter 1098, Training Accuracy: 0.993666672706604, Training Loss: 0.07822550307491838, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.092382609287597
Iter 1099, Training Accuracy: 0.9940000057220459, Training Loss: 0.07550486957643443, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.12424984357721769
Iter 1100, Training Accuracy: 0.9900000065565109, Training Loss: 0.1269131455801471, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10575900459753029
Iter 1101, Training Accuracy: 0.9920000076293946, Training Loss: 0.0994712352580791, Testing Accuracy: 0.9963333368301391, Testing Loss: 0.04590000969119501
Iter 1102, Training Accuracy: 0.9926666736602783, Training Loss: 0.08828942554237074, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09432894465271602
Iter 1103, Training Accuracy: 0.9930000066757202, Training Loss: 0.08743480662906222, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09207430572587327
Iter 1104, Training Accuracy: 0.9930000066757202, Training Loss: 0.08732264502623366, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10110355954748229
Iter 1105, Training Accuracy: 0.9943333387374877, Training Loss: 0.06868039969958772, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09510322751066269
Iter 1106, Training Accuracy: 0.9943333387374877, Training Loss: 0.07151708528294876, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08945539248270507
Iter 1107, Training Accuracy: 0.9930000066757202, Training Loss: 0.08427947703421523, Testing Accuracy: 0.9956666707992554, Testing Loss: 0.0555304872459601
Iter 1108, Training Accuracy: 0.9916666746139526, Training Loss: 0.10315637259736832, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08050273120306883
Iter 1109, Training Accuracy: 0.9923333406448365, Training Loss: 0.09744614848705169, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09034294795037567
Iter 1110, Training Accuracy: 0.9930000066757202, Training Loss: 0.08632406971491946, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09496623432323759
Iter 1111, Training Accuracy: 0.9933333396911621, Training Loss: 0.07902571762588195, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10560060558509576
Iter 1112, Training Accuracy: 0.9926666736602783, Training Loss: 0.08756619177665925, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10637063585136275
Iter 1113, Training Accuracy: 0.9930000066757202, Training Loss: 0.08774944760079961, Testing Accuracy: 0.9953333377838135, Testing Loss: 0.05391722114154618
Iter 1114, Training Accuracy: 0.9933333396911621, Training Loss: 0.08342892524979106, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07776342319289142
Iter 1115, Training Accuracy: 0.9930000066757202, Training Loss: 0.09020706533897282, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.07113783874115143
Iter 1116, Training Accuracy: 0.993666672706604, Training Loss: 0.08123543278702527, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08702060306677595
Iter 1117, Training Accuracy: 0.9946666717529297, Training Loss: 0.06851896757962095, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08809814859296239
Iter 1118, Training Accuracy: 0.9920000076293946, Training Loss: 0.0986156218132237, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08544185679443217
Iter 1119, Training Accuracy: 0.9923333406448365, Training Loss: 0.09368349383657915, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09377656647870936
Iter 1120, Training Accuracy: 0.9933333396911621, Training Loss: 0.08417066395463735, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.0703752716785857
Iter 1121, Training Accuracy: 0.9933333396911621, Training Loss: 0.08418331125312761, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.067711678342107
Iter 1122, Training Accuracy: 0.993666672706604, Training Loss: 0.07822319742149375, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06241907669095781
Iter 1123, Training Accuracy: 0.9903333425521851, Training Loss: 0.11453363115606408, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08357005912648674
Iter 1124, Training Accuracy: 0.9930000066757202, Training Loss: 0.0910955768280246, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11394634180135199
Iter 1125, Training Accuracy: 0.9933333396911621, Training Loss: 0.0809147081225774, Testing Accuracy: 0.9923333376646042, Testing Loss: 0.09173782640482386
Iter 1126, Training Accuracy: 0.9903333425521851, Training Loss: 0.12241439396984788, Testing Accuracy: 0.993666672706604, Testing Loss: 0.08036114505671321
Iter 1127, Training Accuracy: 0.9930000066757202, Training Loss: 0.09007919615305582, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11433075408604054
Iter 1128, Training Accuracy: 0.9923333406448365, Training Loss: 0.09641743205293096, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09293425224086604
Iter 1129, Training Accuracy: 0.9933333396911621, Training Loss: 0.08356307590156575, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.0806757471959827
Iter 1130, Training Accuracy: 0.9920000076293946, Training Loss: 0.10073562874958952, Testing Accuracy: 0.9963333368301391, Testing Loss: 0.04449194857124894
Iter 1131, Training Accuracy: 0.990666675567627, Training Loss: 0.11949595276587388, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10653023326131006
Iter 1132, Training Accuracy: 0.9940000057220459, Training Loss: 0.07759937565742803, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.0642688775951683
Iter 1133, Training Accuracy: 0.9930000066757202, Training Loss: 0.09104639636461798, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07892881114446482
Iter 1134, Training Accuracy: 0.9953333377838135, Training Loss: 0.05792856510879574, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06457114799059127
Iter 1135, Training Accuracy: 0.9926666736602783, Training Loss: 0.09234048062126021, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09183523139972749
Iter 1136, Training Accuracy: 0.993666672706604, Training Loss: 0.08036653783574366, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06821614751584093
Iter 1137, Training Accuracy: 0.9930000066757202, Training Loss: 0.09191822952743678, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08334983011468466
Iter 1138, Training Accuracy: 0.9913333415985107, Training Loss: 0.10748677845504062, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09525991934515332
Iter 1139, Training Accuracy: 0.993666672706604, Training Loss: 0.08407525166126106, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.0690818123587178
Iter 1140, Training Accuracy: 0.9936666697263717, Training Loss: 0.07477099511947927, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07602755139396322
Iter 1141, Training Accuracy: 0.9933333396911621, Training Loss: 0.08417517787165707, Testing Accuracy: 0.9933333367109298, Testing Loss: 0.08129611534241121
Iter 1142, Training Accuracy: 0.993666672706604, Training Loss: 0.08036825961312388, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.13289480728508352
Iter 1143, Training Accuracy: 0.9930000066757202, Training Loss: 0.08486126978914399, Testing Accuracy: 0.9960000038146972, Testing Loss: 0.05031900839821901
Iter 1144, Training Accuracy: 0.993666672706604, Training Loss: 0.07641672508088959, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08451265215626336
Iter 1145, Training Accuracy: 0.9923333406448365, Training Loss: 0.09591286827344447, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08121719812788797
Iter 1146, Training Accuracy: 0.9900000095367432, Training Loss: 0.12813486583127087, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08900392638861376
Iter 1147, Training Accuracy: 0.9940000057220459, Training Loss: 0.07340439065410465, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08239809461656478
Iter 1148, Training Accuracy: 0.9943333387374877, Training Loss: 0.07228581488584496, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.1024826751204273
Iter 1149, Training Accuracy: 0.9930000066757202, Training Loss: 0.0878831177290067, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08742082049229793
Iter 1150, Training Accuracy: 0.9893333435058593, Training Loss: 0.12910072749764367, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07596787248826331
Iter 1151, Training Accuracy: 0.993666672706604, Training Loss: 0.07715386089103049, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08295805003558598
Iter 1152, Training Accuracy: 0.9946666717529297, Training Loss: 0.06409242761787937, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.0969015209079771
Iter 1153, Training Accuracy: 0.9910000056028366, Training Loss: 0.11368930209823702, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06761547245196198
Iter 1154, Training Accuracy: 0.993666672706604, Training Loss: 0.07704351071470228, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10815230290643285
Iter 1155, Training Accuracy: 0.9933333396911621, Training Loss: 0.08216192612553641, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07747782288197413
Iter 1156, Training Accuracy: 0.9930000066757202, Training Loss: 0.08939348349667853, Testing Accuracy: 0.993666672706604, Testing Loss: 0.08135056186802103
Iter 1157, Training Accuracy: 0.9950000047683716, Training Loss: 0.06173924930499197, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07843048815857401
Iter 1158, Training Accuracy: 0.9930000066757202, Training Loss: 0.08574336497258628, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10645142483326708
Iter 1159, Training Accuracy: 0.9930000066757202, Training Loss: 0.08965345718388562, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06409900176140582
Iter 1160, Training Accuracy: 0.9940000057220459, Training Loss: 0.07347053570993012, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11405904280445611
Iter 1161, Training Accuracy: 0.9940000057220459, Training Loss: 0.07358899351311265, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.07048753529124951
Iter 1162, Training Accuracy: 0.9913333415985107, Training Loss: 0.1136492051514324, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.061223462920679594
Iter 1163, Training Accuracy: 0.9916666746139526, Training Loss: 0.09927645419020337, Testing Accuracy: 0.9956666707992554, Testing Loss: 0.05606091775098321
Iter 1164, Training Accuracy: 0.9933333396911621, Training Loss: 0.08056632917759998, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07475364699575948
Iter 1165, Training Accuracy: 0.9950000047683716, Training Loss: 0.06041441806473813, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09184242189530778
Iter 1166, Training Accuracy: 0.9946666717529297, Training Loss: 0.0681170807356466, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08747945966661064
Iter 1167, Training Accuracy: 0.9930000066757202, Training Loss: 0.08226761107198399, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07503112875156148
Iter 1168, Training Accuracy: 0.9930000066757202, Training Loss: 0.08726815672343946, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09659084540680851
Iter 1169, Training Accuracy: 0.9923333406448365, Training Loss: 0.09426301811345184, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.0830780300530023
Iter 1170, Training Accuracy: 0.9926666736602783, Training Loss: 0.08831068832569144, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06359369772872014
Iter 1171, Training Accuracy: 0.9943333387374877, Training Loss: 0.06895667854155363, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.066684414921383
Iter 1172, Training Accuracy: 0.9933333396911621, Training Loss: 0.0839783850888125, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07657600314155388
Iter 1173, Training Accuracy: 0.9940000057220459, Training Loss: 0.07755846117015608, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.07025105156117206
Iter 1174, Training Accuracy: 0.9920000076293946, Training Loss: 0.09949026916910952, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09901493817187657
Iter 1175, Training Accuracy: 0.9943333387374877, Training Loss: 0.07354781869798899, Testing Accuracy: 0.9883333444595337, Testing Loss: 0.14488894644728134
Iter 1176, Training Accuracy: 0.9943333387374877, Training Loss: 0.06872769136271017, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06427422198112254
